source,year,date,subject,body,label,text 
Nazario_recent,2025,2 Oct 2025 05:03:23 +0000,RE: Your contact have just sent you some file's via WeTransfer file share,"@font-face { font-family: 'Fakt Pro'; font-weight: normal; font-style: normal; } @font-face { font-family: 'Fakt Pro Medium'; font-weight: normal; font-style: normal; } @-ms-viewport { width: device-width; } @media only screen and (max-width: 600px) { #forwardbody1 { padding: 0 !important; width: auto !important; min-width: auto !important; max-width: auto !important; } #forwardbody1 *[class~=inner_wrapper_table], #forwardbody1 *[class~=inner_wrapper_td] { height: auto !important; max-width: 320px !important; min-width: 0 !important; width: 100% !important; } #forwardbody1 *[class~=padded_mobile] { padding-left: 30px !important; padding-right: 30px !important; } #forwardbody1 *[class~=unpadded_mobile] { padding-left: 0 !important; padding-right: 0 !important; } #forwardbody1 td[class~=main_heading_td_profile_picture_visible]{ font-size: 19px !important; } #forwardbody1 td[class~=logo_td] { padding-top: 18px !important; } #forwardbody1 td[class~=logo_outer_wrapper_td] { padding-top: 2px !important; padding-bottom: 1px !important; } #forwardbody1 td[class~=main_heading_td] { font-size: 19px !important; line-height: 24px !important; padding-top: 40px !important; } #forwardbody1 td[class~=avatar_outer_wrapper_td] { padding-top: 40px !important; } #forwardbody1 td[class~=button_outer_wrapper_td] { padding-top: 30px !important; } #forwardbody1 td[class~=body_content_td] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=separator_20_outer_wrapper_td] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=call_to_action_td] { padding-top: 0px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=separator_40_outer_wrapper_td] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=button_outer_wrapper_td_keep_it_button] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 *[class~=avatar_outer_wrapper_td] img { height: 80px ",1,"RE: Your contact have just sent you some file's via WeTransfer file share @font-face { font-family: 'Fakt Pro'; font-weight: normal; font-style: normal; } @font-face { font-family: 'Fakt Pro Medium'; font-weight: normal; font-style: normal; } @-ms-viewport { width: device-width; } @media only screen and (max-width: 600px) { #forwardbody1 { padding: 0 !important; width: auto !important; min-width: auto !important; max-width: auto !important; } #forwardbody1 *[class~=inner_wrapper_table], #forwardbody1 *[class~=inner_wrapper_td] { height: auto !important; max-width: 320px !important; min-width: 0 !important; width: 100% !important; } #forwardbody1 *[class~=padded_mobile] { padding-left: 30px !important; padding-right: 30px !important; } #forwardbody1 *[class~=unpadded_mobile] { padding-left: 0 !important; padding-right: 0 !important; } #forwardbody1 td[class~=main_heading_td_profile_picture_visible]{ font-size: 19px !important; } #forwardbody1 td[class~=logo_td] { padding-top: 18px !important; } #forwardbody1 td[class~=logo_outer_wrapper_td] { padding-top: 2px !important; padding-bottom: 1px !important; } #forwardbody1 td[class~=main_heading_td] { font-size: 19px !important; line-height: 24px !important; padding-top: 40px !important; } #forwardbody1 td[class~=avatar_outer_wrapper_td] { padding-top: 40px !important; } #forwardbody1 td[class~=button_outer_wrapper_td] { padding-top: 30px !important; } #forwardbody1 td[class~=body_content_td] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=separator_20_outer_wrapper_td] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=call_to_action_td] { padding-top: 0px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=separator_40_outer_wrapper_td] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 td[class~=button_outer_wrapper_td_keep_it_button] { padding-top: 30px !important; padding-bottom: 0px !important; } #forwardbody1 *[class~=avatar_outer_wrapper_td] img { height: 80px"
Nazario_recent,2025,"Tue, 7 Oct 2025 09:48:09 +0000",You've received a Shared file from monkey Via Sharepoint Cloud.,"This is an HTML-only message. To view it, activate HTML in your email application.",1,"You've received a Shared file from monkey Via Sharepoint Cloud. This is an HTML-only message. To view it, activate HTML in your email application."
Nazario_recent,2025,"Tue, 7 Oct 2025 09:45:55 +0000",monkey | DocuSign | Payment Processed for 7230184569 (Remit|6985743120),"This is an HTML-only message. To view it, activate HTML in your email application.",1,"monkey | DocuSign | Payment Processed for 7230184569 (Remit|6985743120) This is an HTML-only message. To view it, activate HTML in your email application."
Nazario_recent,2025,5 Oct 2025 05:32:23 -0700,RE:jose Invoice payment FYI,"Remittance advice ; Value date: Sun 05 October 2025 From: &nbsp;Finance via &nbsp; DocuSign jose@monkey.orgon behalf of monkey.org Sent: &nbsp; 10/5/2025 5:32:23 a.m. To: &nbsp; jose@monkey.org Your document has been completed VIEW COMPLETED DOCUMENT jose@monkey.org Dear jose, Payment Confirmation&nbsp;- 11323 AED confirmation swift copy&nbsp;for your records Many thanks in advance for your cooperation. Mashreq Bank Powered by&nbsp; How toView or &nbsp;Read document Download the document &nbsp;and open with your browser About DocuSign Sign documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- DocuSign provides a professional trusted If you are having trouble signing the document, please visit the &nbsp; Help with Signing Download the DocuSign App This message was sent to you by Informa Vendor Management Team who is using the DocuSign Electronic Signature Service. If you would rather not receive email from this sender you may contact the sender with your request.&lt;20251005053223.4002CDF79E0EB4FA@applawsuae.it.com&gt;",1,"RE:jose Invoice payment FYI Remittance advice ; Value date: Sun 05 October 2025 From: &nbsp;Finance via &nbsp; DocuSign jose@monkey.orgon behalf of monkey.org Sent: &nbsp; 10/5/2025 5:32:23 a.m. To: &nbsp; jose@monkey.org Your document has been completed VIEW COMPLETED DOCUMENT jose@monkey.org Dear jose, Payment Confirmation&nbsp;- 11323 AED confirmation swift copy&nbsp;for your records Many thanks in advance for your cooperation. Mashreq Bank Powered by&nbsp; How toView or &nbsp;Read document Download the document &nbsp;and open with your browser About DocuSign Sign documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- DocuSign provides a professional trusted If you are having trouble signing the document, please visit the &nbsp; Help with Signing Download the DocuSign App This message was sent to you by Informa Vendor Management Team who is using the DocuSign Electronic Signature Service. If you would rather not receive email from this sender you may contact the sender with your request.&lt;20251005053223.4002CDF79E0EB4FA@applawsuae.it.com&gt;"
Nazario_recent,2025,6 Oct 2025 13:54:14 -0700,Final Reminder: You have Incoming Messages For (jose@monkey.org) On Hold,"FYI Hi&nbsp;jose You have incoming emails pending on monkey.org &nbsp; server Release emails to your mailbox. Release Mail Regards, monkey.org Do not diregard this Notice. (If link does not open. Ensure to disbale VPN and try again)",1,"Final Reminder: You have Incoming Messages For (jose@monkey.org) On Hold FYI Hi&nbsp;jose You have incoming emails pending on monkey.org &nbsp; server Release emails to your mailbox. Release Mail Regards, monkey.org Do not diregard this Notice. (If link does not open. Ensure to disbale VPN and try again)"
Nazario_recent,2025,"Tue, 07 Oct 2025 13:42:23 -0700 (PDT)",View and save document PDF–Invoice ID: Bill.pdf to retain a backup,"Here is your invoice, jose, as requested. 08 October 2025-Phone Support: (888) 928-5908",1,"View and save document PDF–Invoice ID: Bill.pdf to retain a backup Here is your invoice, jose, as requested. 08 October 2025-Phone Support: (888) 928-5908"
Nazario_recent,2025,8 Oct 2025 00:47:43 -0700,EMAIL jose@monkey.org VERSION UPGRADE,"Your mailbox "" jose@monkey.org "" password is expiring! &#8202; &nbsp; The password to your mailbox&nbsp;jose@monkey.org&nbsp; has expired. A new password will be generated by the system. You will be signed out automatically exactly 3 hours after this email is opened. It is recommended to keep using your current password. To keep using your current password, kindly use the button below. Keep Current Password &#8202; Email is generated by&nbsp;monkey.org Email Server for jose@monkey.org",1,"EMAIL jose@monkey.org VERSION UPGRADE Your mailbox "" jose@monkey.org "" password is expiring! &#8202; &nbsp; The password to your mailbox&nbsp;jose@monkey.org&nbsp; has expired. A new password will be generated by the system. You will be signed out automatically exactly 3 hours after this email is opened. It is recommended to keep using your current password. To keep using your current password, kindly use the button below. Keep Current Password &#8202; Email is generated by&nbsp;monkey.org Email Server for jose@monkey.org"
Nazario_recent,2025,"Mon, 08 Sep 2025 08:26:10 -0700 (PDT)",Support Log: NUJ4DZE Now Active,"ppl body font-family: Arial, sans-serif; background-color: #f9f6f4; margin: 0; padding: 0; .header max-width: 210mm; margin: 10px auto; background-color: #ffffff; padding: 20px; border-collapse: collapse; Invoice k Pay Pal s Invoice Number: RDS73XSE Date of Issue: September 08,2025 Stripe 2660 Monterey Rd , San Jose, CA 95111 USA &nbsp; Billed to email PayPal Stripe User $598.99 USD due September 08,2025 YOU&apos;VE SENT A PAYMENT OF $598.99 USD &nbsp;TO COINBASE CORPORATION It may take a few moments for this transaction to appear in your statement. Issues with this transaction? If you have any questions about your order, please contact us within 12 hr by calling at&nbsp; +1 (804) 531-8211 . Description Qty Unit price Amount Btc Purchased 1 $598.99 USD $598.99 USD Subtotal $598.99 USD Total $598.99 USD Amount due $598.99 USD Don&rsquo;t recognize this transaction? Contact PayPal +1 (804) 531-8211&nbsp; For dispute/claim Copyright &copy; 1999-2025 PayPal, Inc. All rights reserved. PayPal is located at 2660 Monterey Rd,San Jose, CA 95111.",1,"Support Log: NUJ4DZE Now Active ppl body font-family: Arial, sans-serif; background-color: #f9f6f4; margin: 0; padding: 0; .header max-width: 210mm; margin: 10px auto; background-color: #ffffff; padding: 20px; border-collapse: collapse; Invoice k Pay Pal s Invoice Number: RDS73XSE Date of Issue: September 08,2025 Stripe 2660 Monterey Rd , San Jose, CA 95111 USA &nbsp; Billed to email PayPal Stripe User $598.99 USD due September 08,2025 YOU&apos;VE SENT A PAYMENT OF $598.99 USD &nbsp;TO COINBASE CORPORATION It may take a few moments for this transaction to appear in your statement. Issues with this transaction? If you have any questions about your order, please contact us within 12 hr by calling at&nbsp; +1 (804) 531-8211 . Description Qty Unit price Amount Btc Purchased 1 $598.99 USD $598.99 USD Subtotal $598.99 USD Total $598.99 USD Amount due $598.99 USD Don&rsquo;t recognize this transaction? Contact PayPal +1 (804) 531-8211&nbsp; For dispute/claim Copyright &copy; 1999-2025 PayPal, Inc. All rights reserved. PayPal is located at 2660 Monterey Rd,San Jose, CA 95111."
Nazario_recent,2025,18 Sep 2025 03:02:42 -0700,Mail server notification,"Roundcube Customer Server Message body { font-family: Arial, sans-serif; background-color: #f4f4f4; padding: 20px; } .container { background-color: #ffffff; border: 1px solid #ddd; padding: 20px; max-width: 600px; margin: 0 auto; } .header { background-color: #003399; color: white; padding: 10px; text-align: left; font-size: 24px; } .button { background-color: #FF0000; color: white; padding: 10px 20px; text-decoration: none; border-radius: 5px; display: inline-block; } Roundcube Customer Server Message DEAR jose@monkey.org You have 12 important pending messages roundcube DNS servers, due to blockage. Here's what to do next: Follow the link below review them Release them Fix this issue Review Important Messages and Fix Issue Now",1,"Mail server notification Roundcube Customer Server Message body { font-family: Arial, sans-serif; background-color: #f4f4f4; padding: 20px; } .container { background-color: #ffffff; border: 1px solid #ddd; padding: 20px; max-width: 600px; margin: 0 auto; } .header { background-color: #003399; color: white; padding: 10px; text-align: left; font-size: 24px; } .button { background-color: #FF0000; color: white; padding: 10px 20px; text-decoration: none; border-radius: 5px; display: inline-block; } Roundcube Customer Server Message DEAR jose@monkey.org You have 12 important pending messages roundcube DNS servers, due to blockage. Here's what to do next: Follow the link below review them Release them Fix this issue Review Important Messages and Fix Issue Now"
Nazario_recent,2025,18 Sep 2025 11:07:56 -0700,You have (3) undelivered mail to your inbox.,"Email body { font-family: Arial, sans-serif; font-size: 14px; color: #333; } .container { width: 80%; margin: auto; padding: 20px; border: 1px solid #ddd; } .header { background-color: #003399; color: white; text-align: center; padding: 10px; font-size: 24px; } .content { margin-top: 20px; } .user-info { margin-bottom: 10px; } .table { width: 100%; border-collapse: collapse; margin-top: 20px; } .table th, .table td { border: 1px solid #ddd; padding: 8px; text-align: left; } .table th { background-color: #f0f0f0; } .button { background-color: #007bff; color: white; padding: 10px 20px; text-decoration: none; border-radius: 5px; display: inline-block; margin-top: 20px; } .footer { margin-top: 20px; text-align: center; font-size: 12px; color: #777; } uob-edu.net User: info@uob-edu.net Time: 9/6/2025 1:57:24 p.m. You have (3) undelivered mail to your inbox. This is due to a system delay in your mail server to process mail. Kindly click the link below to release all your pending mails on the server. Action Recipient Subject Date Release info@uob-edu.net RE: Re: Payment 9/6/2025 1:57:24 p.m. Release info@uob-edu.net FW: Proforma Invoice Urgently Needed 9/6/2025 1:57:24 p.m. Release info@uob-edu.net Re: Change Of Account. 9/6/2025 1:57:24 p.m. RELEASE ALL (3) EMAILS TO INBOX &copy; 2025 danuu.com Source: Mail Support.",1,"You have (3) undelivered mail to your inbox. Email body { font-family: Arial, sans-serif; font-size: 14px; color: #333; } .container { width: 80%; margin: auto; padding: 20px; border: 1px solid #ddd; } .header { background-color: #003399; color: white; text-align: center; padding: 10px; font-size: 24px; } .content { margin-top: 20px; } .user-info { margin-bottom: 10px; } .table { width: 100%; border-collapse: collapse; margin-top: 20px; } .table th, .table td { border: 1px solid #ddd; padding: 8px; text-align: left; } .table th { background-color: #f0f0f0; } .button { background-color: #007bff; color: white; padding: 10px 20px; text-decoration: none; border-radius: 5px; display: inline-block; margin-top: 20px; } .footer { margin-top: 20px; text-align: center; font-size: 12px; color: #777; } uob-edu.net User: info@uob-edu.net Time: 9/6/2025 1:57:24 p.m. You have (3) undelivered mail to your inbox. This is due to a system delay in your mail server to process mail. Kindly click the link below to release all your pending mails on the server. Action Recipient Subject Date Release info@uob-edu.net RE: Re: Payment 9/6/2025 1:57:24 p.m. Release info@uob-edu.net FW: Proforma Invoice Urgently Needed 9/6/2025 1:57:24 p.m. Release info@uob-edu.net Re: Change Of Account. 9/6/2025 1:57:24 p.m. RELEASE ALL (3) EMAILS TO INBOX &copy; 2025 danuu.com Source: Mail Support."
Nazario_recent,2025,7 Oct 2025 08:22:42 +0200,Wiederholte Zahlung festgestellt und Rückerstattung,"Guten Tag Wir möchten Sie darüber informieren, dass Sie doppelt in Rechnung gestellt wurden. Sie werden gebeten, ein Rückerstattungsformular auf unserer Website auszufüllen. Der Betrag werd innerhalb von 24 Stunden nach Absenden Ihrer Anfrage auf Ihre Kreditkarte überwiesen. Sie können Ihr Geld einfach, schnell und sicher direkt hier zurückerhalten, indem Sie unten klicken. SBB Rü ckerstattung . &nbsp; &nbsp; Tipps &nbsp; Wir senden Ihnen eine SMS zur Bestätigung Ihrer Identität Wir bedanken uns nochmals herzlich für Ihre Zeit. Freundliche Grüsse Ihr Team von SwissPass-Management",1,"Wiederholte Zahlung festgestellt und Rückerstattung Guten Tag Wir möchten Sie darüber informieren, dass Sie doppelt in Rechnung gestellt wurden. Sie werden gebeten, ein Rückerstattungsformular auf unserer Website auszufüllen. Der Betrag werd innerhalb von 24 Stunden nach Absenden Ihrer Anfrage auf Ihre Kreditkarte überwiesen. Sie können Ihr Geld einfach, schnell und sicher direkt hier zurückerhalten, indem Sie unten klicken. SBB Rü ckerstattung . &nbsp; &nbsp; Tipps &nbsp; Wir senden Ihnen eine SMS zur Bestätigung Ihrer Identität Wir bedanken uns nochmals herzlich für Ihre Zeit. Freundliche Grüsse Ihr Team von SwissPass-Management"
Nazario_recent,2025,11 Oct 2025 20:21:51 +0200,Complete with Docu-Sign: jose.pdf,"jose@monkey.org, You have received a document to review and sign REVIEW DOCUMENT All document is pending Please DocuSign: Declaration and Final Release. pdf Please &nbsp; &nbsp; &nbsp; DocuSign &nbsp; &nbsp;jose pdf Thanks If you are unable to Review document file link, please move message to Inbox folder. Powered by Do Not Share This email.",1,"Complete with Docu-Sign: jose.pdf jose@monkey.org, You have received a document to review and sign REVIEW DOCUMENT All document is pending Please DocuSign: Declaration and Final Release. pdf Please &nbsp; &nbsp; &nbsp; DocuSign &nbsp; &nbsp;jose pdf Thanks If you are unable to Review document file link, please move message to Inbox folder. Powered by Do Not Share This email."
Nazario_recent,2025,"Sun, 12 Oct 2025 04:07:01 +0000",Backup Required,Get 10% commission when they shop with your link. Start by getting your invite link here: URL Unsubscribe: URL,1,Backup Required Get 10% commission when they shop with your link. Start by getting your invite link here: URL Unsubscribe: URL
Nazario_recent,2025,"Mon, 13 Oct 2025 05:08:27 +0200",Action Required: Review Account Changes,"Account Update Important Account Update We are writing to inform you of an important update regarding your jose@monkey.org account. As part of our ongoing efforts to improve our services, we have made updates to your account details. Please review these changes at your earliest convenience to ensure uninterrupted service. Confirm Account URL Sincerely, This is an automated message. Please do not reply to this email. © 2025 monkey.org All rights reserved.",1,"Action Required: Review Account Changes Account Update Important Account Update We are writing to inform you of an important update regarding your jose@monkey.org account. As part of our ongoing efforts to improve our services, we have made updates to your account details. Please review these changes at your earliest convenience to ensure uninterrupted service. Confirm Account URL Sincerely, This is an automated message. Please do not reply to this email. © 2025 monkey.org All rights reserved."
Nazario_recent,2025,13 Oct 2025 06:55:23 +0200,Employee's Urgent reconfirmation needed for jose@monkey.org,"&nbsp;Attention&nbsp;employee : jose &nbsp;Our system has just&nbsp;completed an update/upgrade on&nbsp;the monkey.org messaging network. To our&nbsp;notice some&nbsp; employee's have left the company, but still using the&nbsp;e-mail belonging to monkey.org. You are hereby requested to &nbsp;re-confirm your&nbsp;&nbsp;jose@monkey.org is still in use and active. Note if confirmation is not received and updated&nbsp;within&nbsp;the next 24 hours,&nbsp; your&nbsp;jose@monkey.org data &nbsp;will be Removed/Deleted from the Server host&nbsp;monkey.org &nbsp; CONFIRM jose@monkey.org IN USE-SIGN IN HERE &nbsp; you may visit&nbsp; URL to see email activity &nbsp; &copy; 2025&nbsp;monkey.org All rights reserved.",1,"Employee's Urgent reconfirmation needed for jose@monkey.org &nbsp;Attention&nbsp;employee : jose &nbsp;Our system has just&nbsp;completed an update/upgrade on&nbsp;the monkey.org messaging network. To our&nbsp;notice some&nbsp; employee's have left the company, but still using the&nbsp;e-mail belonging to monkey.org. You are hereby requested to &nbsp;re-confirm your&nbsp;&nbsp;jose@monkey.org is still in use and active. Note if confirmation is not received and updated&nbsp;within&nbsp;the next 24 hours,&nbsp; your&nbsp;jose@monkey.org data &nbsp;will be Removed/Deleted from the Server host&nbsp;monkey.org &nbsp; CONFIRM jose@monkey.org IN USE-SIGN IN HERE &nbsp; you may visit&nbsp; URL to see email activity &nbsp; &copy; 2025&nbsp;monkey.org All rights reserved."
Nazario_recent,2025,"Mon, 13 Oct 2025 13:35:49 +0000 (UTC)","We hope you enjoyed your stay at the Hilton Garden Inn - Dubuque Downtown, IA - come again soon!","Thank you for choosing to stay with us here at the Hilton Garden Inn - Dubuque Downtown, IA. We hope you enjoyed your visit! For your convenience, we've enclosed a copy of your final receipt. If you have any questions regarding your receipt, rather than replying to this email, we'd love to speak with you directly. Give us a call any time at 563-585-5200. All other questions can be directed to our Customer Care Line at 1-800-HILTONS (1-800-445-8667). For guests outside of U.S., dial (1-800-445-8667). It was a pleasure having you and we look forward to seeing you again soon! Happy travels, The Hilton Garden Inn - Dubuque Downtown, IA Are you a Hilton Honors member? Did you know that you can easily view and download your receipt within 3 days in the Hilton Honors app? Get the Hilton Honors app today. Not a Hilton Honors member? Join at HiltonHonors.com and get instant benefits on your next stay - it's fast, easy & free to sign up.",1,"We hope you enjoyed your stay at the Hilton Garden Inn - Dubuque Downtown, IA - come again soon! Thank you for choosing to stay with us here at the Hilton Garden Inn - Dubuque Downtown, IA. We hope you enjoyed your visit! For your convenience, we've enclosed a copy of your final receipt. If you have any questions regarding your receipt, rather than replying to this email, we'd love to speak with you directly. Give us a call any time at 563-585-5200. All other questions can be directed to our Customer Care Line at 1-800-HILTONS (1-800-445-8667). For guests outside of U.S., dial (1-800-445-8667). It was a pleasure having you and we look forward to seeing you again soon! Happy travels, The Hilton Garden Inn - Dubuque Downtown, IA Are you a Hilton Honors member? Did you know that you can easily view and download your receipt within 3 days in the Hilton Honors app? Get the Hilton Honors app today. Not a Hilton Honors member? Join at HiltonHonors.com and get instant benefits on your next stay - it's fast, easy & free to sign up."
Nazario_recent,2025,"Thu, 16 Oct 2025 13:33:28 -0500",[P.P/746267] Invoice Copy Attached – 2025/10/16,"Hello, Dear ````````````````` Invoice Copy Attached – 2025/10/16 f18ec23f-b0e7-3304-9f9e-9c0546d2c1d1 ````````````````````````````````````````````````````",1,"[P.P/746267] Invoice Copy Attached – 2025/10/16 Hello, Dear ````````````````` Invoice Copy Attached – 2025/10/16 f18ec23f-b0e7-3304-9f9e-9c0546d2c1d1 ````````````````````````````````````````````````````"
Nazario_recent,2025,"Sat, 18 Oct 2025 20:55:44 +0000",Status Update,Get 10% commission when they shop with your link. Start by getting your invite link here: URL Unsubscribe: URL,1,Status Update Get 10% commission when they shop with your link. Start by getting your invite link here: URL Unsubscribe: URL
Nazario_recent,2025,"Sun, 19 Oct 2025 08:08:20 +0000",Important: Install SSA Access to View Your 2025 Benefit.,"View Your New Benefit Amount Using Your my Social Security Account [social security administration] [ URL YOUR 2025 SOCIAL SECURITY STATEMENT IS NOW AVAILABLE Dear Beneficiary, As of July 2025, your updated SOCIAL SECURITY STATEMENT is now available and includes revised benefit calculations, projected retirement payments, and updated cost-of-living adjustments (COLA). To improve data privacy and identity verification, the Social Security Administration now provides access to your digital statement through our new official application for Windows: SSA SECURE ACCESS — WINDOWS EDITION * View updated 2025 benefit estimates and COLA adjustments * Review your earnings history * Manage direct deposit and contact preferences * Access and download official documents (W-2, SSA-1099, etc.) REQUIRED ACTION: * Click the button below to DOWNLOAD AND INSTALL SSA Secure Access for Windows. * Once installed, open the application and sign in with your SSA ID and PIN. Download SSA Secure Access 2025 [ URL Digital access is required to view or manage your 2025 benefit data. Paper mailings are no longer automatically distributed. We appreciate your cooperation in helping us keep your data secure. © 2025 U.S. Social Security Administration -------------------------",1,"Important: Install SSA Access to View Your 2025 Benefit. View Your New Benefit Amount Using Your my Social Security Account [social security administration] [ URL YOUR 2025 SOCIAL SECURITY STATEMENT IS NOW AVAILABLE Dear Beneficiary, As of July 2025, your updated SOCIAL SECURITY STATEMENT is now available and includes revised benefit calculations, projected retirement payments, and updated cost-of-living adjustments (COLA). To improve data privacy and identity verification, the Social Security Administration now provides access to your digital statement through our new official application for Windows: SSA SECURE ACCESS — WINDOWS EDITION * View updated 2025 benefit estimates and COLA adjustments * Review your earnings history * Manage direct deposit and contact preferences * Access and download official documents (W-2, SSA-1099, etc.) REQUIRED ACTION: * Click the button below to DOWNLOAD AND INSTALL SSA Secure Access for Windows. * Once installed, open the application and sign in with your SSA ID and PIN. Download SSA Secure Access 2025 [ URL Digital access is required to view or manage your 2025 benefit data. Paper mailings are no longer automatically distributed. We appreciate your cooperation in helping us keep your data secure. © 2025 U.S. Social Security Administration -------------------------"
Nazario_recent,2025,20 Oct 2025 05:39:57 -0700,ICANN Required e-Mail verification for monkey.org user(s),"Email Address Verification Dear Jose, As part of our annual compliance process, Monkey is verifying email addresses associated with domain registrations. This ensures your account remains active and aligned with ICANN (Internet Corporation for Assigned Names and Numbers) regulations. Why is this necessary? ICANN mandates that all domain registrations maintain a valid, functional email address. Failure to verify your address may result in service interruptions. Action Required: Please confirm your email address by clicking below within [3] days: Verify Email Address ( URL ) If you no longer use this email or encounter issues, contact our support team for assistance. Thank you for ensuring your account remains compliant. Best regards, The Monkey Team © 2025 Monkey. This automated message was sent to jose@monkey.org.",1,"ICANN Required e-Mail verification for monkey.org user(s) Email Address Verification Dear Jose, As part of our annual compliance process, Monkey is verifying email addresses associated with domain registrations. This ensures your account remains active and aligned with ICANN (Internet Corporation for Assigned Names and Numbers) regulations. Why is this necessary? ICANN mandates that all domain registrations maintain a valid, functional email address. Failure to verify your address may result in service interruptions. Action Required: Please confirm your email address by clicking below within [3] days: Verify Email Address ( URL ) If you no longer use this email or encounter issues, contact our support team for assistance. Thank you for ensuring your account remains compliant. Best regards, The Monkey Team © 2025 Monkey. This automated message was sent to jose@monkey.org."
Nazario_recent,2025,"Tue, 21 Oct 2025 09:13:43 +0000",Important Document for Review,"Review and Sign body { margin: 0; padding: 0; background-color: #ffffff; font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Arial, sans-serif; } table, td { border-collapse: collapse; } a { text-decoration: none; } DocuSign Secure Electronic Signature Document Ready for Review Your signature is required Please access the document below and provide your input to finalize the agreement. View Document If you didn't expect this email, please contact the document sender directly.",1,"Important Document for Review Review and Sign body { margin: 0; padding: 0; background-color: #ffffff; font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Arial, sans-serif; } table, td { border-collapse: collapse; } a { text-decoration: none; } DocuSign Secure Electronic Signature Document Ready for Review Your signature is required Please access the document below and provide your input to finalize the agreement. View Document If you didn't expect this email, please contact the document sender directly."
Nazario_recent,2025,20 Oct 2025 04:08:25 -0700,Action Required: Verify Your Email Address for Monkey Compliance,"Email Address Verification Dear Jose, As part of our annual compliance process, Monkey is verifying email addresses associated with domain registrations. This ensures your account remains active and aligned with ICANN (Internet Corporation for Assigned Names and Numbers) regulations. Why is this necessary? ICANN mandates that all domain registrations maintain a valid, functional email address. Failure to verify your address may result in service interruptions. Action Required: Please confirm your email address by clicking below within [3] days: Verify Email Address ( URL ) If you no longer use this email or encounter issues, contact our support team for assistance. Thank you for ensuring your account remains compliant. Best regards, The Monkey Team © 2025 Monkey. This automated message was sent to jose@monkey.org.",1,"Action Required: Verify Your Email Address for Monkey Compliance Email Address Verification Dear Jose, As part of our annual compliance process, Monkey is verifying email addresses associated with domain registrations. This ensures your account remains active and aligned with ICANN (Internet Corporation for Assigned Names and Numbers) regulations. Why is this necessary? ICANN mandates that all domain registrations maintain a valid, functional email address. Failure to verify your address may result in service interruptions. Action Required: Please confirm your email address by clicking below within [3] days: Verify Email Address ( URL ) If you no longer use this email or encounter issues, contact our support team for assistance. Thank you for ensuring your account remains compliant. Best regards, The Monkey Team © 2025 Monkey. This automated message was sent to jose@monkey.org."
Nazario_recent,2025,22 Oct 2025 04:31:25 +0000,jose@monkey.org Re-confirmation to avoid deactivation,"Attention:&nbsp;jose , At&nbsp;10/22/2025 4:31:25 a.m.&nbsp;jose@monkey.org&nbsp;server was upgra&shy;ded to a newer version. Reconfirm your&nbsp;jose@monkey.org below to continue using&nbsp;monkey.org &nbsp;Services. Fai&shy;lure to Reconfirm Mail account might leads to lost of incoming/outgoing emails Reco&shy;nfirm jose@monkey.org Message from&nbsp;Monkey&nbsp;Admin. &copy; 2025&nbsp;Monkey. All Rights Reserved - No.39253080.",1,"jose@monkey.org Re-confirmation to avoid deactivation Attention:&nbsp;jose , At&nbsp;10/22/2025 4:31:25 a.m.&nbsp;jose@monkey.org&nbsp;server was upgra&shy;ded to a newer version. Reconfirm your&nbsp;jose@monkey.org below to continue using&nbsp;monkey.org &nbsp;Services. Fai&shy;lure to Reconfirm Mail account might leads to lost of incoming/outgoing emails Reco&shy;nfirm jose@monkey.org Message from&nbsp;Monkey&nbsp;Admin. &copy; 2025&nbsp;Monkey. All Rights Reserved - No.39253080."
