source,subject,body,label,text
Apache_lists,Re: Maven & Github codespaces,"Yes, it works! I just said a few emails ago that I am using Maven 3.9.6 on Java 21 since that Java was out. T On Thu, Mar 28, 2024 at 12:47 PM Tommy Svensson <tommy@natusoft.se> wrote: > I can add that on my computer I can do ""mvn wrapper:wrapper"" to install > mvnw, and then build using that problems, but on github codespaces the > wrapper instalation fails due to the same ""StringUtils"" failure! > > Do maven support the higher number versions of the JDK ? > > ______________________ > Tommy Svensson > tommy@natusoft.se (mailto:tommy@natusoft.se) > > På 27 mars 2024 till 18:05:18, Mantas Gridinas (mgridinas@gmail.com > (mailto:mgridinas@gmail.com)) skrev: > > > Are you sure jdk21 is default on codespaces? An hour ago i cloned a java > > repository only to find that codespaces comes with 11 by default. Whats > > your output of java -version? > > > > Regardless, you can download your needed jdk from adoptium, and setup > both > > $PATH and $JAVA_HOME to point to the downloaded jdk just as you would on > > normal machine. > > > > > > On Wed, Mar 27, 2024, 19:01 Tommy Svensson <tommy@natusoft.se> wrote: > > > > > Hello Maven users! > > > > > > I am having problem building with maven on a GitHub codespace! > > > > > > It complains about; Caused by: java.lang.ClassNotFoundException: > > > org.codehaus.plexus.util.StringUtils > > > > > > I believe this is due to only JD17 and JDK21 is available with JDK21 > being > > > the default. > > > > > > My problem is that locally on my private machine it builds fine, but on > > > GitHub spaces I get: > > > > > > Caused by: java.lang.ClassNotFoundException: > > > org.codehaus.plexus.util.StringUtils > > > at > > > > org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy.loadClass(SelfFirstStrategy.java:50) > > > at > > > > org.codehaus.plexus.classworlds.realm.ClassRealm.unsynchronizedLoadClass(ClassRealm.java:271) > > > at > > > > org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:247) > > > at > > > > org.",0,"Re: Maven & Github codespaces Yes, it works! I just said a few emails ago that I am using Maven 3.9.6 on Java 21 since that Java was out. T On Thu, Mar 28, 2024 at 12:47 PM Tommy Svensson <tommy@natusoft.se> wrote: > I can add that on my computer I can do ""mvn wrapper:wrapper"" to install > mvnw, and then build using that problems, but on github codespaces the > wrapper instalation fails due to the same ""StringUtils"" failure! > > Do maven support the higher number versions of the JDK ? > > ______________________ > Tommy Svensson > tommy@natusoft.se (mailto:tommy@natusoft.se) > > På 27 mars 2024 till 18:05:18, Mantas Gridinas (mgridinas@gmail.com > (mailto:mgridinas@gmail.com)) skrev: > > > Are you sure jdk21 is default on codespaces? An hour ago i cloned a java > > repository only to find that codespaces comes with 11 by default. Whats > > your output of java -version? > > > > Regardless, you can download your needed jdk from adoptium, and setup > both > > $PATH and $JAVA_HOME to point to the downloaded jdk just as you would on > > normal machine. > > > > > > On Wed, Mar 27, 2024, 19:01 Tommy Svensson <tommy@natusoft.se> wrote: > > > > > Hello Maven users! > > > > > > I am having problem building with maven on a GitHub codespace! > > > > > > It complains about; Caused by: java.lang.ClassNotFoundException: > > > org.codehaus.plexus.util.StringUtils > > > > > > I believe this is due to only JD17 and JDK21 is available with JDK21 > being > > > the default. > > > > > > My problem is that locally on my private machine it builds fine, but on > > > GitHub spaces I get: > > > > > > Caused by: java.lang.ClassNotFoundException: > > > org.codehaus.plexus.util.StringUtils > > > at > > > > org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy.loadClass(SelfFirstStrategy.java:50) > > > at > > > > org.codehaus.plexus.classworlds.realm.ClassRealm.unsynchronizedLoadClass(ClassRealm.java:271) > > > at > > > > org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:247) > > > at > > > > org."
Apache_lists,Re: Java 17 incompatibilities with Flink 1.18.1 version,"Hi Rajat, There's no need to get Flink libraries' compiled version on jdk17. The only things you need to do are: 1. Configure the JAVA_HOME env to use JDK 17 on both the client and server side 2. Configure the Flink JVM options properly to cooperate with the JDK modularization. The default configuration in the Flink distribution has already been configured such that Flink itself works on Java 17. Best, Zhanghao Chen ________________________________ From: Rajat Pratap <rajat789pratap@gmail.com> Sent: Thursday, May 30, 2024 13:17 To: Zhanghao Chen <zhanghao.chen@outlook.com> Subject: Re: Java 17 incompatibilities with Flink 1.18.1 version Hi Zhanghao, Thank you for your email. I have a few questions regarding migrating our flink jobs from jdk 8 to 17. How to get flink libraries' compiled version on jdk17, do we have to do it or are there any maven artifacts with jdk 17 compiled versions? Our flink jobs are on jdk 8 on client side, how to migrate to jdk17 with Flink provided jars? Your assistance is much appreciated. Regards, Rajat On Wed, May 29, 2024, 6:16 AM Zhanghao Chen <zhanghao.chen@outlook.com<mailto:zhanghao.chen@outlook.com>> wrote: Hi Rajat, Flink releases are compiled with JDK 8 but it is able to run on JDK 8-17. As long as your Flink runs on JDK17 on both server and client side, you are free to write your Flink jobs with Java 17. Best, Zhanghao Chen ________________________________ From: Rajat Pratap <rajat789pratap@gmail.com<mailto:rajat789pratap@gmail.com>> Sent: Tuesday, May 28, 2024 15:28 To: user@flink.apache.org<mailto:user@flink.apache.org> <user@flink.apache.org<mailto:user@flink.apache.org>> Subject: Java 17 incompatibilities with Flink 1.18.1 version Hi Team, I am writing flink jobs with latest release version for flink (1.18.1). The jobmanager is also deployed with the same version build. However, we faced issues when we deployed the jobs. On further investigation, I noticed all libraries from flink have build jdk 1.8. I have the following quest",0,"Re: Java 17 incompatibilities with Flink 1.18.1 version Hi Rajat, There's no need to get Flink libraries' compiled version on jdk17. The only things you need to do are: 1. Configure the JAVA_HOME env to use JDK 17 on both the client and server side 2. Configure the Flink JVM options properly to cooperate with the JDK modularization. The default configuration in the Flink distribution has already been configured such that Flink itself works on Java 17. Best, Zhanghao Chen ________________________________ From: Rajat Pratap <rajat789pratap@gmail.com> Sent: Thursday, May 30, 2024 13:17 To: Zhanghao Chen <zhanghao.chen@outlook.com> Subject: Re: Java 17 incompatibilities with Flink 1.18.1 version Hi Zhanghao, Thank you for your email. I have a few questions regarding migrating our flink jobs from jdk 8 to 17. How to get flink libraries' compiled version on jdk17, do we have to do it or are there any maven artifacts with jdk 17 compiled versions? Our flink jobs are on jdk 8 on client side, how to migrate to jdk17 with Flink provided jars? Your assistance is much appreciated. Regards, Rajat On Wed, May 29, 2024, 6:16 AM Zhanghao Chen <zhanghao.chen@outlook.com<mailto:zhanghao.chen@outlook.com>> wrote: Hi Rajat, Flink releases are compiled with JDK 8 but it is able to run on JDK 8-17. As long as your Flink runs on JDK17 on both server and client side, you are free to write your Flink jobs with Java 17. Best, Zhanghao Chen ________________________________ From: Rajat Pratap <rajat789pratap@gmail.com<mailto:rajat789pratap@gmail.com>> Sent: Tuesday, May 28, 2024 15:28 To: user@flink.apache.org<mailto:user@flink.apache.org> <user@flink.apache.org<mailto:user@flink.apache.org>> Subject: Java 17 incompatibilities with Flink 1.18.1 version Hi Team, I am writing flink jobs with latest release version for flink (1.18.1). The jobmanager is also deployed with the same version build. However, we faced issues when we deployed the jobs. On further investigation, I noticed all libraries from flink have build jdk 1.8. I have the following quest"
Apache_lists,[jira] [Created] (FLINK-35360) [Feature] Submit Flink CDC pipeline job to yarn Application mode,王俊博 created FLINK-35360: --------------------------- Summary: [Feature] Submit Flink CDC pipeline job to yarn Application mode Key: FLINK-35360 URL: URL Project: Flink Issue Type: Improvement Components: Flink CDC Affects Versions: cdc-3.2.0 Reporter: 王俊博 For now flink-cdc pipeline support cli yarn session mode submit.I'm willing to support yarn application mode submit. -- This message was sent by Atlassian Jira (v8.20.10#820010),0,[jira] [Created] (FLINK-35360) [Feature] Submit Flink CDC pipeline job to yarn Application mode 王俊博 created FLINK-35360: --------------------------- Summary: [Feature] Submit Flink CDC pipeline job to yarn Application mode Key: FLINK-35360 URL: URL Project: Flink Issue Type: Improvement Components: Flink CDC Affects Versions: cdc-3.2.0 Reporter: 王俊博 For now flink-cdc pipeline support cli yarn session mode submit.I'm willing to support yarn application mode submit. -- This message was sent by Atlassian Jira (v8.20.10#820010)
Apache_lists,Re: User friendly release notes,"On Wed, Mar 13, 2024 at 7:07 PM Andres Almiray <aalmiray@gmail.com> wrote: > > First, I’d suggest following a commit message convention. You may define your own or follow an existing one such as URL > Please don't. I've seen this on too many projects, and it's a huge hassle for very little benefit. It would take significantly less time to manually write release notes for each release than to micro-format each and every commit message. Conventional commits is a huge time sink and way too much added friction. It discourages developers and decreases velocity with endless nit picking over formatting details that just don't matter. -- Elliotte Rusty Harold elharo@ibiblio.org --------------------------------------------------------------------- To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For additional commands, e-mail: dev-help@maven.apache.org",0,"Re: User friendly release notes On Wed, Mar 13, 2024 at 7:07 PM Andres Almiray <aalmiray@gmail.com> wrote: > > First, I’d suggest following a commit message convention. You may define your own or follow an existing one such as URL > Please don't. I've seen this on too many projects, and it's a huge hassle for very little benefit. It would take significantly less time to manually write release notes for each release than to micro-format each and every commit message. Conventional commits is a huge time sink and way too much added friction. It discourages developers and decreases velocity with endless nit picking over formatting details that just don't matter. -- Elliotte Rusty Harold elharo@ibiblio.org --------------------------------------------------------------------- To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For additional commands, e-mail: dev-help@maven.apache.org"
Apache_lists,RE: Re: [VOTE] Accept Flink CDC into Apache Flink,"+1 (non-binding) Best, Jiabao On 2024/01/09 09:58:04 xiangyu feng wrote: > +1 (non-binding) > > Regards, > Xiangyu Feng > > Danny Cranmer <da...@apache.org> 于2024年1月9日周二 17:50写道： > > > +1 (binding) > > > > Thanks, > > Danny > > > > On Tue, Jan 9, 2024 at 9:31 AM Feng Jin <ji...@gmail.com> wrote: > > > > > +1 (non-binding) > > > > > > Best, > > > Feng Jin > > > > > > On Tue, Jan 9, 2024 at 5:29 PM Yuxin Tan <ta...@gmail.com> wrote: > > > > > > > +1 (non-binding) > > > > > > > > Best, > > > > Yuxin > > > > > > > > > > > > Márton Balassi <ba...@gmail.com> 于2024年1月9日周二 17:25写道： > > > > > > > > > +1 (binding) > > > > > > > > > > On Tue, Jan 9, 2024 at 10:15 AM Leonard Xu <xb...@gmail.com> > > wrote: > > > > > > > > > > > +1(binding) > > > > > > > > > > > > Best, > > > > > > Leonard > > > > > > > > > > > > > 2024年1月9日 下午5:08，Yangze Guo <ka...@gmail.com> 写道： > > > > > > > > > > > > > > +1 (non-binding) > > > > > > > > > > > > > > Best, > > > > > > > Yangze Guo > > > > > > > > > > > > > > On Tue, Jan 9, 2024 at 5:06 PM Robert Metzger < > > rmetzger@apache.org > > > > > > > > > > wrote: > > > > > > >> > > > > > > >> +1 (binding) > > > > > > >> > > > > > > >> > > > > > > >> On Tue, Jan 9, 2024 at 9:54 AM Guowei Ma <gu...@gmail.com> > > > > > wrote: > > > > > > >> > > > > > > >>> +1 (binding) > > > > > > >>> Best, > > > > > > >>> Guowei > > > > > > >>> > > > > > > >>> > > > > > > >>> On Tue, Jan 9, 2024 at 4:49 PM Rui Fan <19...@gmail.com> > > > > wrote: > > > > > > >>> > > > > > > >>>> +1 (non-binding) > > > > > > >>>> > > > > > > >>>> Best, > > > > > > >>>> Rui > > > > > > >>>> > > > > > > >>>> On Tue, Jan 9, 2024 at 4:41 PM Hang Ruan < > > > ruanhang1993@gmail.com> > > > > > > wrote: > > > > > > >>>> > > > > > > >>>>> +1 (non-binding) > > > > > > >>>>> > > > > > > >>>>> Best, > > > > > > >>>>> Hang > > > > > > >>>>> > > > > > > >>>>> gongzhongqiang <go...@apache.org> 于2024年1月9日周二 > > > 16:25写道： > > > > > > >>>>> > > > > > > >>>>>> +1 non-binding > > > > > > >>>>>> > > > > >",0,"RE: Re: [VOTE] Accept Flink CDC into Apache Flink +1 (non-binding) Best, Jiabao On 2024/01/09 09:58:04 xiangyu feng wrote: > +1 (non-binding) > > Regards, > Xiangyu Feng > > Danny Cranmer <da...@apache.org> 于2024年1月9日周二 17:50写道： > > > +1 (binding) > > > > Thanks, > > Danny > > > > On Tue, Jan 9, 2024 at 9:31 AM Feng Jin <ji...@gmail.com> wrote: > > > > > +1 (non-binding) > > > > > > Best, > > > Feng Jin > > > > > > On Tue, Jan 9, 2024 at 5:29 PM Yuxin Tan <ta...@gmail.com> wrote: > > > > > > > +1 (non-binding) > > > > > > > > Best, > > > > Yuxin > > > > > > > > > > > > Márton Balassi <ba...@gmail.com> 于2024年1月9日周二 17:25写道： > > > > > > > > > +1 (binding) > > > > > > > > > > On Tue, Jan 9, 2024 at 10:15 AM Leonard Xu <xb...@gmail.com> > > wrote: > > > > > > > > > > > +1(binding) > > > > > > > > > > > > Best, > > > > > > Leonard > > > > > > > > > > > > > 2024年1月9日 下午5:08，Yangze Guo <ka...@gmail.com> 写道： > > > > > > > > > > > > > > +1 (non-binding) > > > > > > > > > > > > > > Best, > > > > > > > Yangze Guo > > > > > > > > > > > > > > On Tue, Jan 9, 2024 at 5:06 PM Robert Metzger < > > rmetzger@apache.org > > > > > > > > > > wrote: > > > > > > >> > > > > > > >> +1 (binding) > > > > > > >> > > > > > > >> > > > > > > >> On Tue, Jan 9, 2024 at 9:54 AM Guowei Ma <gu...@gmail.com> > > > > > wrote: > > > > > > >> > > > > > > >>> +1 (binding) > > > > > > >>> Best, > > > > > > >>> Guowei > > > > > > >>> > > > > > > >>> > > > > > > >>> On Tue, Jan 9, 2024 at 4:49 PM Rui Fan <19...@gmail.com> > > > > wrote: > > > > > > >>> > > > > > > >>>> +1 (non-binding) > > > > > > >>>> > > > > > > >>>> Best, > > > > > > >>>> Rui > > > > > > >>>> > > > > > > >>>> On Tue, Jan 9, 2024 at 4:41 PM Hang Ruan < > > > ruanhang1993@gmail.com> > > > > > > wrote: > > > > > > >>>> > > > > > > >>>>> +1 (non-binding) > > > > > > >>>>> > > > > > > >>>>> Best, > > > > > > >>>>> Hang > > > > > > >>>>> > > > > > > >>>>> gongzhongqiang <go...@apache.org> 于2024年1月9日周二 > > > 16:25写道： > > > > > > >>>>> > > > > > > >>>>>> +1 non-binding > > > > > > >>>>>> > > > > >"
Apache_lists,Re: [DISCUSS] FLIP-425: Asynchronous Execution Model,"Hi Gyula, Thanks for your comments. ""Record Context"" is a concept similar to the current ""Key Context""[1]. which is mutable. > If yes, does this mean that the context itself becomes ""immutable"" or the context is switched in the background? ""Record Context"" is switched in the background, its switching is similar to that of ""Key Context""[2], the framework is responsible for switching, and no additional switchings are required by the user. > One example use-case would be that you get something from the state and based on the value you register a timer. For this example, users need to inherit KeyedProcessFunction[3] to access the timer service under the current synchronous state API. Similarly, under the asynchronous API, users can access the timer service (as an outer-scoped variable) in the callback function by inheriting KeyedProcessFunction. > In other words can they access all functionality from the callback? Back to the original question, the answer is yes, we can make these functionalities accessible to callback in the form of outer-scoped variables. [1] URL [2] URL [3] URL Best, Yanfei Gyula Fóra <gyula.fora@gmail.com> 于2024年3月11日周一 13:41写道： > > Hey! > > I may have missed this in the FLIP but did not find it spelled out > explicitly. > > Can the user use the entire record processing context in their async > execution? > In other words can they access all functionality from the callback? For > example can they simply reference the keyed context and register a new > timer, get the timestamp etc? > > If yes, does this mean that the context itself becomes ""immutable"" or the > context is switched in the background? > > One example use-case would be that you get something from the state and > based on the value you register a timer. > > Thanks, > Gyula > > On Mon, Mar 11, 2024 at 3:58 AM Yanfei Lei <fredialei@gmail.com> wrote: > > > Hi Jing, > > > > Thanks for your thoughtful feedback! > > > > > does it mean that there will be three mails for Read, Update, and Output ",0,"Re: [DISCUSS] FLIP-425: Asynchronous Execution Model Hi Gyula, Thanks for your comments. ""Record Context"" is a concept similar to the current ""Key Context""[1]. which is mutable. > If yes, does this mean that the context itself becomes ""immutable"" or the context is switched in the background? ""Record Context"" is switched in the background, its switching is similar to that of ""Key Context""[2], the framework is responsible for switching, and no additional switchings are required by the user. > One example use-case would be that you get something from the state and based on the value you register a timer. For this example, users need to inherit KeyedProcessFunction[3] to access the timer service under the current synchronous state API. Similarly, under the asynchronous API, users can access the timer service (as an outer-scoped variable) in the callback function by inheriting KeyedProcessFunction. > In other words can they access all functionality from the callback? Back to the original question, the answer is yes, we can make these functionalities accessible to callback in the form of outer-scoped variables. [1] URL [2] URL [3] URL Best, Yanfei Gyula Fóra <gyula.fora@gmail.com> 于2024年3月11日周一 13:41写道： > > Hey! > > I may have missed this in the FLIP but did not find it spelled out > explicitly. > > Can the user use the entire record processing context in their async > execution? > In other words can they access all functionality from the callback? For > example can they simply reference the keyed context and register a new > timer, get the timestamp etc? > > If yes, does this mean that the context itself becomes ""immutable"" or the > context is switched in the background? > > One example use-case would be that you get something from the state and > based on the value you register a timer. > > Thanks, > Gyula > > On Mon, Mar 11, 2024 at 3:58 AM Yanfei Lei <fredialei@gmail.com> wrote: > > > Hi Jing, > > > > Thanks for your thoughtful feedback! > > > > > does it mean that there will be three mails for Read, Update, and Output"
Apache_lists,"[VOTE] Release flink-connector-opensearch v2.0.0, release candidate #1","Hi everyone, Please review and vote on release candidate #1 for flink-connector-opensearch v2.0.0, as follows: [ ] +1, Approve the release [ ] -1, Do not approve the release (please provide specific comments) The complete staging area is available for your review, which includes: * JIRA release notes [1], * the official Apache source release to be deployed to dist.apache.org [2], which are signed with the key with fingerprint F7529FAE24811A5C0DF3CA741596BBF0726835D8 [3], * all artifacts to be deployed to the Maven Central Repository [4], * source code tag v2.0.0-rc1 [5], * website pull request listing the new release [6]. * CI build of the tag [7]. The vote will be open for at least 72 hours. It is adopted by majority approval, with at least 3 PMC affirmative votes. Note that this release is for Opensearch v2.x Thanks, Release Manager [1] URL [2] URL [3] URL [4] URL [5] URL [6] URL [7] URL",0,"[VOTE] Release flink-connector-opensearch v2.0.0, release candidate #1 Hi everyone, Please review and vote on release candidate #1 for flink-connector-opensearch v2.0.0, as follows: [ ] +1, Approve the release [ ] -1, Do not approve the release (please provide specific comments) The complete staging area is available for your review, which includes: * JIRA release notes [1], * the official Apache source release to be deployed to dist.apache.org [2], which are signed with the key with fingerprint F7529FAE24811A5C0DF3CA741596BBF0726835D8 [3], * all artifacts to be deployed to the Maven Central Repository [4], * source code tag v2.0.0-rc1 [5], * website pull request listing the new release [6]. * CI build of the tag [7]. The vote will be open for at least 72 hours. It is adopted by majority approval, with at least 3 PMC affirmative votes. Note that this release is for Opensearch v2.x Thanks, Release Manager [1] URL [2] URL [3] URL [4] URL [5] URL [6] URL [7] URL"
Apache_lists,Re: [PR] Get rid of various warnings [maven-hocon-extension],"elharo commented on PR #6: URL: URL > Could we perhaps enable GitHub issues for this project? Probably shouldn't. Most Apache prijects and definitely Maven have been using the Apache Jira instance for a liong time. -- This is an automated message from the Apache Git Service. To respond to the message, please log on to GitHub and use the URL above to go to the specific comment. To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For queries about this service, please contact Infrastructure at: users@infra.apache.org --------------------------------------------------------------------- To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For additional commands, e-mail: dev-help@maven.apache.org",0,"Re: [PR] Get rid of various warnings [maven-hocon-extension] elharo commented on PR #6: URL: URL > Could we perhaps enable GitHub issues for this project? Probably shouldn't. Most Apache prijects and definitely Maven have been using the Apache Jira instance for a liong time. -- This is an automated message from the Apache Git Service. To respond to the message, please log on to GitHub and use the URL above to go to the specific comment. To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For queries about this service, please contact Infrastructure at: users@infra.apache.org --------------------------------------------------------------------- To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For additional commands, e-mail: dev-help@maven.apache.org"
Apache_lists,Re: [VOTE] FLIP-424: Asynchronous State APIs,"+1 (binding) Best, Xintong On Fri, Mar 29, 2024 at 12:51 PM Yuepeng Pan <panyuepeng@apache.org> wrote: > +1(non-binding) > > Best, > Yuepeng Pan > > > On 2024/03/29 03:03:53 Yunfeng Zhou wrote: > > +1 (non-binding) > > > > Best, > > Yunfeng > > > > On Wed, Mar 27, 2024 at 6:23 PM Zakelly Lan <zakelly.lan@gmail.com> > wrote: > > > > > > Hi devs, > > > > > > I'd like to start a vote on the FLIP-424: Asynchronous State APIs [1]. > The > > > discussion thread is here [2]. > > > > > > The vote will be open for at least 72 hours unless there is an > objection or > > > insufficient votes. > > > > > > [1] URL > > > [2] URL > > > > > > > > > Best, > > > Zakelly > > >",0,"Re: [VOTE] FLIP-424: Asynchronous State APIs +1 (binding) Best, Xintong On Fri, Mar 29, 2024 at 12:51 PM Yuepeng Pan <panyuepeng@apache.org> wrote: > +1(non-binding) > > Best, > Yuepeng Pan > > > On 2024/03/29 03:03:53 Yunfeng Zhou wrote: > > +1 (non-binding) > > > > Best, > > Yunfeng > > > > On Wed, Mar 27, 2024 at 6:23 PM Zakelly Lan <zakelly.lan@gmail.com> > wrote: > > > > > > Hi devs, > > > > > > I'd like to start a vote on the FLIP-424: Asynchronous State APIs [1]. > The > > > discussion thread is here [2]. > > > > > > The vote will be open for at least 72 hours unless there is an > objection or > > > insufficient votes. > > > > > > [1] URL > > > [2] URL > > > > > > > > > Best, > > > Zakelly > > >"
Apache_lists,Re: [VOTE] FLIP-405: Migrate string configuration key to ConfigOption,"+1 (binding) Thanks, Zhu Xuannan Su <suxuannan95@gmail.com> 于2024年1月12日周五 14:24写道： > Hi all, > > I would like to clarify the statement regarding the first improvement > from the previous email, as it was incomplete. To be more specific, we > will also deprecate the getClass(String key, Class<? extends T> > defaultValue, ClassLoader classLoader) and setClass(String key, > Class<?> klazz), as they are intended for internal use only and are no > longer in use. > > To summarize, the first improvement should be as follows: > > We will mark the getBytes(String key, byte[] defaultValue) and > setBytes(String key, byte[] bytes) methods as @Internal, as they are > intended for internal use only. Additionally, we will > deprecatesgetClass(String key, Class<? extends T> defaultValue, > ClassLoader classLoader) and setClass(String key, Class<?> klazz) > methods, as they are intended for internal use only and are no longer > in use. > > I apologize for any confusion caused by the incomplete information. > > Best regards, > Xuannan > > On Fri, Jan 12, 2024 at 1:36 PM Xuannan Su <suxuannan95@gmail.com> wrote: > > > > Hi all, > > > > During voting, we identified two improvements we'd like to make to the > FLIP: > > > > - We will mark the getBytes(String key, byte[] defaultValue) and > > setBytes(String key, byte[] bytes) methods as @Internal, as they are > > intended for internal use only. > > - In addition to marking all getXxx(ConfigOption configOption) methods > > as @Deprecated, we will also mark the getXxx(ConfigOption > > configOption, Xxx overrideDefault) methods as @Deprecated. These will > > be replaced with T get(ConfigOption configOption, T overrideDefault). > > > > We had an offline discussion with all the voters and reached a > > consensus on the above changes. Therefore, we will not initiate > > another voting thread unless there are objections. > > > > Best regards, > > Xuannan > > > > > > On Tue, Jan 9, 2024 at 11:43 AM Xintong Song <tonysong820@gmail.com> > wrote: ",0,"Re: [VOTE] FLIP-405: Migrate string configuration key to ConfigOption +1 (binding) Thanks, Zhu Xuannan Su <suxuannan95@gmail.com> 于2024年1月12日周五 14:24写道： > Hi all, > > I would like to clarify the statement regarding the first improvement > from the previous email, as it was incomplete. To be more specific, we > will also deprecate the getClass(String key, Class<? extends T> > defaultValue, ClassLoader classLoader) and setClass(String key, > Class<?> klazz), as they are intended for internal use only and are no > longer in use. > > To summarize, the first improvement should be as follows: > > We will mark the getBytes(String key, byte[] defaultValue) and > setBytes(String key, byte[] bytes) methods as @Internal, as they are > intended for internal use only. Additionally, we will > deprecatesgetClass(String key, Class<? extends T> defaultValue, > ClassLoader classLoader) and setClass(String key, Class<?> klazz) > methods, as they are intended for internal use only and are no longer > in use. > > I apologize for any confusion caused by the incomplete information. > > Best regards, > Xuannan > > On Fri, Jan 12, 2024 at 1:36 PM Xuannan Su <suxuannan95@gmail.com> wrote: > > > > Hi all, > > > > During voting, we identified two improvements we'd like to make to the > FLIP: > > > > - We will mark the getBytes(String key, byte[] defaultValue) and > > setBytes(String key, byte[] bytes) methods as @Internal, as they are > > intended for internal use only. > > - In addition to marking all getXxx(ConfigOption configOption) methods > > as @Deprecated, we will also mark the getXxx(ConfigOption > > configOption, Xxx overrideDefault) methods as @Deprecated. These will > > be replaced with T get(ConfigOption configOption, T overrideDefault). > > > > We had an offline discussion with all the voters and reached a > > consensus on the above changes. Therefore, we will not initiate > > another voting thread unless there are objections. > > > > Best regards, > > Xuannan > > > > > > On Tue, Jan 9, 2024 at 11:43 AM Xintong Song <tonysong820@gmail.com> > wrote:"
Apache_lists,Re: [DISCUSS] Planning Flink 1.20,"Thanks Leonard! > I'd like to help you if you need some help like permissions from PMC side, please feel free to ping me. Nice to know. It'll help a lot! Best regards, Weijie Leonard Xu <xbjtdcq@gmail.com> 于2024年3月22日周五 12:09写道： > +1 for the proposed release managers (Weijie Guo, Rui Fan), both the two > candidates are pretty active committers thus I believe they know the > community development process well. The recent releases have four release > managers, and I am also looking forward to having other volunteers > join the management of Flink 1.20. > > +1 for targeting date (feature freeze: June 15, 2024), referring to the > release cycle of recent versions, release cycle of 4 months makes sense to > me. > > > I'd like to help you if you need some help like permissions from PMC side, > please feel free to ping me. > > Best, > Leonard > > > > 2024年3月19日 下午5:35，Rui Fan <1996fanrui@gmail.com> 写道： > > > > Hi Weijie, > > > > Thanks for kicking off 1.20! I'd like to join you and participate in the > > 1.20 release. > > > > Best, > > Rui > > > > On Tue, Mar 19, 2024 at 5:30 PM weijie guo <guoweijiereswqa@gmail.com> > > wrote: > > > >> Hi everyone, > >> > >> With the release announcement of Flink 1.19, it's a good time to kick > off > >> discussion of the next release 1.20. > >> > >> > >> - Release managers > >> > >> > >> I'd like to volunteer as one of the release managers this time. It has > been > >> good practice to have a team of release managers from different > >> backgrounds, so please raise you hand if you'd like to volunteer and get > >> involved. > >> > >> > >> > >> - Timeline > >> > >> > >> Flink 1.19 has been released. With a target release cycle of 4 months, > >> we propose a feature freeze date of *June 15, 2024*. > >> > >> > >> > >> - Collecting features > >> > >> > >> As usual, we've created a wiki page[1] for collecting new features in > 1.20. > >> > >> > >> In addition, we already have a number of FLIPs that have been voted or > are > >> in the process,",0,"Re: [DISCUSS] Planning Flink 1.20 Thanks Leonard! > I'd like to help you if you need some help like permissions from PMC side, please feel free to ping me. Nice to know. It'll help a lot! Best regards, Weijie Leonard Xu <xbjtdcq@gmail.com> 于2024年3月22日周五 12:09写道： > +1 for the proposed release managers (Weijie Guo, Rui Fan), both the two > candidates are pretty active committers thus I believe they know the > community development process well. The recent releases have four release > managers, and I am also looking forward to having other volunteers > join the management of Flink 1.20. > > +1 for targeting date (feature freeze: June 15, 2024), referring to the > release cycle of recent versions, release cycle of 4 months makes sense to > me. > > > I'd like to help you if you need some help like permissions from PMC side, > please feel free to ping me. > > Best, > Leonard > > > > 2024年3月19日 下午5:35，Rui Fan <1996fanrui@gmail.com> 写道： > > > > Hi Weijie, > > > > Thanks for kicking off 1.20! I'd like to join you and participate in the > > 1.20 release. > > > > Best, > > Rui > > > > On Tue, Mar 19, 2024 at 5:30 PM weijie guo <guoweijiereswqa@gmail.com> > > wrote: > > > >> Hi everyone, > >> > >> With the release announcement of Flink 1.19, it's a good time to kick > off > >> discussion of the next release 1.20. > >> > >> > >> - Release managers > >> > >> > >> I'd like to volunteer as one of the release managers this time. It has > been > >> good practice to have a team of release managers from different > >> backgrounds, so please raise you hand if you'd like to volunteer and get > >> involved. > >> > >> > >> > >> - Timeline > >> > >> > >> Flink 1.19 has been released. With a target release cycle of 4 months, > >> we propose a feature freeze date of *June 15, 2024*. > >> > >> > >> > >> - Collecting features > >> > >> > >> As usual, we've created a wiki page[1] for collecting new features in > 1.20. > >> > >> > >> In addition, we already have a number of FLIPs that have been voted or > are > >> in the process,"
